nodes 300
source 0
sink 299
arcs 18052
39 97 3
39 100 9
39 107 1
39 110 3
39 113 3
39 117 5
39 120 1
39 122 8
39 123 6
39 129 3
39 139 9
39 156 9
39 168 10
39 175 1
39 176 5
39 177 1
39 191 5
39 196 7
39 200 9
39 205 7
39 228 8
39 234 3
39 235 10
39 246 3
39 247 7
39 251 5
39 253 3
39 257 2
39 262 1
39 268 3
39 272 4
39 273 1
39 275 9
39 276 4
39 297 2
40 3 9
40 4 1
40 10 4
40 14 2
40 16 7
40 29 10
40 41 5
40 50 8
40 56 1
40 59 9
40 60 2
40 71 6
40 72 8
40 73 1
40 83 10
40 85 7
40 100 8
40 104 4
40 109 9
40 110 1
40 113 10
40 118 4
40 119 1
40 122 5
40 126 7
40 127 2
40 128 1
40 129 5
40 143 8
40 146 3
40 147 10
40 149 5
40 155 7
40 175 3
40 179 7
40 181 4
40 197 2
40 199 4
40 213 2
40 218 1
40 225 7
40 235 7
40 238 10
40 241 9
40 243 1
40 246 10
40 248 9
40 265 7
40 283 8
40 290 7
41 1 4
41 8 3
41 13 7
41 14 2
41 30 10
41 31 3
41 42 8
41 44 10
41 45 9
41 55 3
41 57 5
41 59 5
41 61 2
41 65 6
41 69 5
41 74 7
41 77 6
41 80 4
41 83 10
41 85 2
41 98 5
41 99 2
41 114 3
41 116 4
41 117 3
41 123 5
41 128 1
41 131 9
41 135 4
41 142 8
41 143 7
41 148 2
41 154 2
41 159 8
41 172 4
41 174 10
41 176 1
41 177 3
41 181 9
41 186 8
41 187 8
41 190 1
41 194 9
41 197 3
41 203 3
41 206 5
41 212 2
41 216 2
41 224 5
41 230 3
41 231 9
41 232 7
41 233 5
41 235 5
41 242 2
41 244 7
41 251 5
41 256 5
41 259 4
41 261 8
41 266 1
41 274 3
41 279 8
41 281 8
41 284 2
41 285 5
41 286 5
41 297 9
41 298 9
42 3 5
42 5 8
42 7 4
42 11 2
42 18 4
42 20 1
42 30 8
42 35 2
42 39 3
42 43 5
42 50 5
42 53 10
42 65 4
42 67 3
42 68 4
42 75 9
42 78 4
42 81 1
42 86 7
42 89 9
42 95 3
42 111 6
42 113 6
42 115 8
42 116 5
42 122 8
42 125 4
42 129 2
42 131 8
42 137 8
42 139 7
42 140 8
42 151 3
42 152 2
42 156 7
42 160 9
42 161 8
42 166 4
42 167 1
42 169 1
42 172 5
42 176 3
42 182 7
42 186 2
42 188 2
42 205 3
42 215 10
42 216 5
42 217 6
42 218 1
42 230 4
42 236 8
42 240 5
42 244 10
42 248 3
42 254 3
42 255 6
42 267 10
42 278 10
42 279 8
42 283 10
42 293 8
43 7 5
43 14 1
43 29 7
43 32 4
43 34 3
43 36 1
43 38 4
43 42 3
43 59 4
43 62 2
43 69 4
43 77 1
43 84 7
43 88 3
43 93 1
43 94 10
43 97 9
43 108 4
43 113 2
43 117 3
43 121 7
43 122 2
43 124 1
43 134 8
43 137 5
43 138 10
43 152 3
43 162 9
43 163 4
43 176 6
43 178 5
43 197 7
43 199 8
43 200 6
43 201 9
43 207 9
43 211 10
43 217 4
43 238 10
43 241 6
43 242 1
43 255 9
43 256 8
43 263 10
43 266 7
43 268 2
43 288 6
43 289 3
43 294 4
43 295 10
44 1 9
44 6 3
44 14 8
44 16 3
44 17 8
44 21 2
44 26 7
44 29 10
44 39 5
44 52 4
44 62 8
44 65 6
44 67 2
44 68 9
44 74 2
44 76 10
44 78 3
44 84 10
44 89 4
44 99 9
44 102 6
44 103 8
44 104 2
44 111 10
44 116 10
44 119 2
44 121 7
44 125 3
44 130 9
44 134 2
44 135 10
44 141 7
44 142 5
44 144 2
44 146 6
44 148 7
44 156 2
44 161 3
44 167 5
44 172 8
44 184 5
44 185 10
44 197 5
44 198 1
44 201 4
44 203 9
44 205 7
44 212 8
44 217 1
44 221 5
44 223 3
44 224 9
44 225 9
44 231 8
44 237 4
44 239 6
44 241 6
44 244 2
44 248 10
44 257 4
44 260 1
44 261 10
44 262 3
44 263 3
44 268 3
44 269 5
44 270 10
44 280 3
44 282 1
45 1 9
45 14 2
45 15 7
45 16 9
45 20 10
45 26 7
45 27 8
45 32 3
45 38 10
45 40 9
45 51 10
45 52 2
45 56 3
45 57 4
45 59 8
45 64 2
45 66 2
45 69 5
45 79 10
45 80 9
45 94 1
45 103 1
45 105 4
45 118 6
45 124 6
45 130 9
45 136 4
45 151 7
45 161 2
45 171 1
45 172 10
45 183 10
45 184 6
45 185 7
45 189 3
45 191 9
45 193 5
45 196 8
45 198 8
45 202 4
45 203 5
45 206 8
45 210 6
45 216 8
45 221 1
45 224 3
45 226 6
45 243 6
45 250 1
45 251 2
45 257 4
45 262 4
45 271 5
45 274 1
45 283 6
45 289 8
45 291 10
45 295 7
46 7 3
46 9 5
46 10 10
46 11 1
46 15 6
46 23 9
46 25 5
46 28 7
46 36 7
46 38 5
46 40 3
46 41 10
46 47 1
46 55 4
46 66 7
46 81 7
46 83 2
46 84 7
46 87 10
46 94 4
46 109 10
46 113 3
46 115 8
46 116 8
46 122 6
46 133 6
46 138 7
46 141 9
46 147 5
46 149 8
46 155 8
46 168 6
46 173 9
46 176 2
46 177 9
46 184 4
46 194 5
46 197 10
46 204 1
46 210 9
46 211 1
46 213 9
46 215 6
46 217 6
46 219 5
46 224 8
46 239 9
46 250 6
46 260 6
46 275 4
46 276 2
46 279 2
46 280 1
46 283 7
46 284 5
46 288 7
46 290 6
46 293 4
46 298 10
46 299 5
47 7 4
47 11 6
47 12 3
47 30 8
47 33 9
47 34 8
47 51 4
47 63 7
47 64 2
47 67 6
47 75 7
47 76 3
47 78 3
47 82 10
47 95 1
47 115 3
47 120 1
47 125 10
47 135 6
47 150 6
47 153 7
47 156 2
47 163 3
47 172 10
47 175 6
47 182 7
47 185 6
47 187 6
47 203 3
47 205 9
47 214 9
47 216 7
47 219 9
47 222 2
47 225 6
47 234 8
47 240 1
47 242 8
47 250 6
47 251 10
47 253 6
47 255 8
47 268 7
47 271 9
47 272 4
47 274 1
47 276 4
47 283 4
47 287 1
47 290 3
47 293 5
48 2 10
48 4 8
48 9 7
48 17 5
48 23 5
48 24 1
48 25 7
48 27 8
48 29 8
48 36 3
48 38 7
48 51 5
48 64 1
48 67 6
48 82 1
48 86 7
48 93 10
48 97 1
48 101 5
48 102 5
48 107 4
48 110 9
48 111 3
48 115 4
48 122 5
48 124 2
48 125 4
48 127 7
48 130 1
48 135 10
48 137 8
48 139 8
48 146 10
48 153 4
48 159 10
48 168 3
48 170 10
48 174 1
48 175 7
48 176 5
48 177 4
48 179 8
48 181 7
48 187 7
48 188 1
48 200 9
48 206 1
48 209 7
48 226 3
48 230 10
48 231 2
48 232 5
48 233 5
48 234 4
48 240 3
48 246 1
48 252 6
48 258 7
48 271 7
48 274 3
48 280 2
48 283 6
48 288 10
48 298 7
48 299 4
49 3 5
49 11 9
49 19 8
49 20 1
49 51 1
49 62 4
49 64 5
49 69 2
49 74 5
49 77 2
49 80 4
49 86 2
49 87 7
49 92 9
49 93 4
49 97 7
49 105 5
49 106 7
49 108 7
49 116 10
49 117 8
49 120 7
49 121 1
49 132 9
49 136 8
49 138 3
49 147 1
49 149 10
49 152 8
49 155 5
49 159 8
49 160 8
49 165 9
49 168 6
49 170 2
49 173 1
49 178 6
49 182 9
49 189 5
49 191 9
49 204 10
49 208 5
49 209 5
49 218 3
49 220 1
49 225 10
49 230 1
49 233 4
49 242 7
49 248 4
49 249 7
49 253 4
49 256 3
49 263 9
49 265 4
49 266 9
49 275 10
49 279 3
49 292 3
49 293 7
50 6 4
50 15 3
50 16 1
50 21 10
50 22 5
50 26 2
50 30 5
50 36 5
50 44 6
50 46 3
50 48 7
50 65 8
50 79 1
50 83 7
50 85 8
50 86 10
50 98 9
50 101 2
50 104 4
50 109 3
50 114 6
50 116 4
50 122 8
50 123 4
50 127 2
50 130 4
50 134 1
50 139 5
50 140 4
50 144 6
50 146 3
50 158 3
50 159 2
50 161 4
50 165 3
50 167 2
50 173 4
50 179 6
50 180 9
50 181 3
50 183 3
50 194 9
50 196 2
50 198 9
50 204 7
50 209 6
50 214 2
50 222 2
50 224 9
50 227 1
50 234 5
50 237 9
50 238 7
50 239 9
50 241 6
50 242 6
50 246 5
50 254 9
50 256 6
50 257 2
50 258 2
50 271 7
50 272 3
50 274 7
50 286 5
50 294 8
50 295 6
50 298 3
50 299 6
51 8 5
51 23 8
51 24 7
51 25 9
51 27 9
51 32 7
51 37 2
51 38 6
51 47 8
51 48 8
51 52 2
51 56 1
51 63 2
51 72 9
51 74 4
51 77 5
51 83 6
51 90 8
51 105 1
51 111 6
51 115 1
51 120 7
51 123 7
51 128 1
51 132 6
51 141 9
51 143 7
51 150 3
51 155 4
51 163 3
51 170 2
51 171 9
51 174 10
51 182 4
51 184 4
51 186 8
51 187 2
51 191 9
51 198 2
51 201 3
51 209 3
51 210 6
51 221 4
51 226 2
51 229 3
51 232 7
51 239 6
51 240 7
51 253 7
51 267 4
51 269 10
51 278 1
51 283 2
51 288 6
51 293 5
51 299 2
52 0 2
52 4 9
52 6 8
52 13 2
52 18 4
52 23 3
52 24 7
52 26 7
52 43 7
52 44 10
52 46 3
52 52 5
52 53 2
52 54 7
52 60 10
52 63 6
52 69 7
52 70 10
52 72 9
52 73 6
52 77 6
52 83 1
52 87 4
52 100 4
52 117 8
52 124 8
52 127 9
52 130 2
52 141 2
52 146 3
52 149 1
52 152 1
52 155 2
52 163 10
52 164 6
52 165 10
52 169 7
52 171 4
52 174 4
52 184 5
52 191 5
52 193 10
52 197 6
52 198 4
52 208 5
52 212 5
52 216 2
52 219 5
52 222 9
52 228 5
52 233 10
52 234 7
52 236 8
52 238 6
52 239 9
52 240 3
52 251 6
52 256 2
52 258 1
52 267 10
52 268 1
52 270 4
52 272 7
52 276 9
52 280 3
52 282 7
52 284 6
53 5 4
53 6 6
53 10 9
53 13 2
53 32 3
53 42 8
53 43 8
53 54 2
53 55 4
53 62 10
53 65 6
53 68 4
53 69 1
53 70 7
53 73 1
53 75 3
53 76 5
53 77 2
53 79 9
53 87 10
53 91 8
53 95 2
53 97 8
53 99 10
53 107 6
53 126 10
53 137 6
53 141 10
53 145 5
53 152 10
53 162 4
53 165 2
53 170 9
53 171 1
53 172 10
53 173 5
53 177 9
53 185 10
53 187 5
53 194 3
53 209 4
53 210 3
53 213 9
53 220 5
53 224 10
53 227 2
53 235 6
53 236 9
53 240 5
53 241 10
53 243 5
53 252 2
53 254 8
53 255 4
53 259 5
53 267 1
53 272 9
53 278 1
53 282 6
53 283 2
53 284 3
53 295 1
53 299 3
54 9 5
54 12 2
54 15 8
54 20 10
54 23 9
54 35 1
54 36 4
54 41 4
54 47 3
54 53 1
54 54 6
54 66 1
54 78 2
54 79 6
54 82 1
54 88 6
54 99 9
54 100 2
54 104 1
54 106 2
54 111 2
54 119 5
54 125 7
54 132 9
54 134 8
54 138 3
54 142 3
54 156 1
54 166 7
54 168 8
54 169 10
54 172 4
54 176 7
54 185 1
54 216 2
54 217 9
54 218 2
54 224 8
54 227 5
54 228 3
54 233 8
54 238 6
54 242 4
54 243 8
54 244 7
54 253 5
54 257 8
54 259 1
54 264 5
54 266 10
54 289 5
54 291 4
55 1 3
55 5 10
55 11 1
55 22 10
55 29 2
55 30 4
55 41 1
55 48 7
55 51 5
55 58 5
55 69 6
55 77 1
55 82 1
55 83 6
55 84 5
55 89 8
55 90 3
55 96 10
55 99 2
55 104 2
55 105 9
55 106 5
55 108 6
55 109 5
55 128 5
55 132 1
55 139 8
55 141 2
55 153 9
55 158 9
55 159 3
55 169 7
55 176 2
55 181 6
55 189 3
55 192 9
55 194 6
55 197 7
55 198 5
55 202 4
55 209 5
55 218 8
55 222 3
55 235 2
55 241 2
55 253 6
55 265 10
55 266 2
55 278 2
55 282 2
55 283 2
55 284 1
55 285 9
55 287 2
55 288 6
55 289 10
55 292 2
56 15 4
56 22 6
56 25 4
56 34 6
56 43 6
56 47 10
56 52 9
56 56 4
56 63 8
56 64 3
56 66 3
56 71 10
56 74 8
56 87 4
56 88 7
56 90 8
56 105 2
56 109 3
56 114 9
56 119 3
56 122 9
56 123 4
56 126 8
56 130 5
56 139 5
56 144 6
56 145 3
56 153 8
56 158 7
56 171 9
56 173 2
56 175 4
56 177 1
56 179 4
56 182 8
56 185 8
56 190 6
56 191 2
56 196 3
56 203 1
56 213 9
56 226 10
56 228 4
56 236 9
56 239 10
56 241 7
56 257 8
56 267 8
56 268 8
56 277 8
56 278 3
56 281 6
56 285 1
56 287 6
56 288 4
56 296 9
57 10 9
57 14 4
57 16 2
57 21 2
57 26 1
57 30 10
57 32 1
57 34 4
57 58 4
57 78 4
57 79 6
57 86 3
57 89 7
57 92 10
57 95 2
57 96 10
57 104 6
57 108 8
57 109 4
57 114 7
57 117 1
57 118 6
57 120 4
57 125 1
57 133 8
57 143 5
57 144 6
57 146 10
57 157 4
57 162 3
57 166 1
57 168 10
57 173 5
57 181 10
57 189 8
57 194 1
57 195 3
57 197 5
57 207 3
57 208 5
57 211 9
57 215 3
57 222 1
57 223 9
57 227 9
57 239 9
57 243 1
57 246 3
57 253 6
57 259 10
57 264 4
57 269 3
57 274 5
57 277 10
57 278 9
57 279 3
57 282 3
57 285 7
57 286 1
57 287 1
58 2 8
58 8 10
58 12 5
58 13 6
58 23 1
58 28 10
58 33 3
58 35 3
58 37 1
58 45 7
58 47 4
58 52 1
58 54 3
58 55 9
58 62 8
58 66 8
58 70 3
58 75 8
58 86 3
58 101 9
58 108 8
58 109 4
58 110 7
58 111 1
58 116 9
58 133 10
58 134 6
58 145 9
58 148 5
58 149 4
58 151 5
58 159 6
58 170 4
58 174 9
58 181 5
58 187 9
58 191 1
58 192 9
58 199 3
58 208 6
58 213 9
58 219 1
58 221 4
58 230 9
58 235 5
58 236 10
58 237 2
58 245 2
58 251 3
58 252 9
58 259 8
58 265 5
58 266 8
58 271 9
58 276 5
58 281 4
58 284 1
58 286 6
58 291 9
58 299 10
59 1 1
59 5 5
59 9 4
59 10 8
59 28 4
59 31 6
59 36 1
59 39 5
59 47 2
59 56 3
59 60 5
59 61 8
59 62 7
59 63 1
59 73 7
59 74 9
59 77 7
59 91 5
59 100 3
59 105 3
59 108 4
59 110 9
59 118 9
59 119 6
59 131 9
59 152 5
59 154 2
59 155 1
59 157 10
59 164 4
59 165 2
59 181 10
59 187 10
59 192 1
59 193 7
59 206 5
59 211 9
59 220 4
59 225 2
59 233 5
59 259 10
59 260 9
59 261 3
59 266 3
59 270 7
59 272 6
59 280 9
59 283 10
59 285 9
59 290 4
59 292 10
59 293 2
60 9 4
60 16 8
60 18 7
60 23 2
60 27 8
60 38 2
60 50 7
60 55 5
60 59 8
60 61 9
60 66 6
60 67 1
60 74 1
60 77 6
60 83 7
60 96 7
60 99 4
60 102 9
60 103 6
60 109 3
60 113 3
60 126 3
60 129 1
60 135 5
60 143 10
60 144 5
60 146 2
60 153 1
60 155 1
60 156 5
60 160 6
60 161 6
60 165 9
60 170 1
60 171 6
60 174 1
60 176 10
60 179 3
60 186 4
60 189 2
60 193 5
60 194 10
60 205 8
60 206 1
60 208 6
60 210 1
60 212 8
60 216 2
60 217 3
60 219 1
60 223 4
60 224 10
60 233 3
60 236 9
60 237 4
60 238 8
60 241 7
60 249 5
60 250 5
60 257 5
60 258 5
60 259 10
60 263 8
60 266 6
60 270 1
60 278 6
60 290 1
60 299 5
61 0 9
61 10 4
61 11 3
61 17 4
61 24 2
61 28 4
61 30 2
61 37 7
61 40 2
61 42 10
61 50 3
61 59 8
61 64 2
61 67 7
61 68 2
61 69 2
61 71 2
61 78 10
61 88 3
61 92 7
61 93 1
61 102 3
61 108 3
61 113 9
61 114 3
61 119 6
61 126 9
61 131 7
61 133 7
61 141 3
61 142 8
61 143 9
61 144 3
61 147 6
61 151 2
61 152 10
61 153 5
61 161 1
61 169 5
61 180 8
61 190 5
61 197 9
61 203 6
61 206 8
61 207 2
61 208 1
61 209 8
61 210 4
61 230 9
61 233 2
61 237 5
61 243 9
61 255 2
61 256 2
61 261 1
61 263 5
61 270 7
61 274 5
61 275 6
61 276 4
61 293 1
61 294 2
61 299 8
62 4 8
62 8 6
62 11 5
62 12 7
62 25 7
62 28 10
62 32 5
62 34 9
62 39 2
62 44 5
62 49 8
62 50 5
62 56 1
62 64 8
62 71 6
62 78 2
62 80 5
62 84 7
62 91 1
62 92 9
62 104 9
62 105 4
62 117 5
62 118 6
62 124 6
62 125 2
62 131 2
62 135 5
62 143 3
62 147 8
62 153 2
62 155 3
62 160 4
62 163 5
62 173 1
62 186 3
62 191 7
62 193 7
62 195 7
62 196 1
62 203 6
62 210 2
62 225 1
62 232 2
62 238 5
62 243 8
62 249 1
62 250 5
62 253 3
62 255 10
62 258 3
62 268 1
62 269 1
62 270 1
62 272 4
62 278 1
62 298 6
63 2 6
63 6 9
63 9 6
63 14 6
63 18 6
63 24 10
63 36 8
63 41 2
63 42 3
63 44 3
63 45 10
63 48 6
63 53 1
63 56 4
63 58 10
63 59 8
63 66 4
63 73 9
63 82 8
63 84 4
63 95 1
63 98 6
63 104 1
63 108 5
63 110 2
63 118 8
63 119 1
63 120 2
63 122 1
63 126 4
63 135 10
63 146 5
63 148 8
63 158 7
63 169 3
63 184 6
63 187 4
63 192 2
63 195 1
63 196 1
63 197 2
63 203 5
63 205 10
63 206 5
63 209 2
63 212 5
63 215 3
63 219 2
63 223 2
63 233 10
63 234 7
63 235 6
63 239 10
63 243 2
63 246 10
63 252 5
63 257 10
63 263 5
63 267 2
63 268 2
63 269 10
63 275 4
63 280 1
63 287 6
63 294 1
63 299 2
64 0 7
64 5 2
64 19 4
64 22 1
64 29 4
64 31 6
64 33 2
64 36 3
64 41 9
64 47 3
64 53 2
64 55 1
64 64 8
64 67 3
64 78 7
64 80 1
64 81 9
64 85 7
64 89 7
64 90 8
64 100 1
64 104 5
64 108 2
64 118 8
64 121 8
64 124 1
64 125 6
64 128 8
64 136 4
64 147 10
64 153 2
64 154 2
64 157 3
64 163 1
64 179 4
64 185 2
64 189 10
64 193 8
64 205 7
64 222 3
64 226 2
64 228 9
64 229 9
64 231 8
64 235 9
64 242 8
64 250 1
64 252 1
64 266 3
64 269 10
64 280 9
64 283 7
64 287 3
64 298 6
65 8 4
65 14 6
65 15 7
65 16 4
65 17 8
65 27 7
65 30 3
65 33 4
65 35 1
65 45 5
65 48 8
65 52 7
65 54 7
65 55 10
65 59 5
65 72 4
65 77 3
65 79 1
65 82 10
65 85 5
65 86 7
65 92 9
65 96 4
65 97 1
65 99 9
65 105 4
65 112 2
65 117 1
65 132 5
65 141 6
65 147 3
65 148 7
65 149 2
65 156 8
65 163 1
65 164 8
65 182 5
65 187 10
65 190 7
65 194 6
65 205 8
65 206 10
65 207 4
65 213 4
65 222 7
65 223 9
65 224 7
65 226 10
65 228 10
65 229 7
65 230 6
65 231 5
65 238 1
65 241 3
65 245 7
65 248 2
65 249 1
65 253 10
65 261 1
65 264 10
65 286 1
65 289 9
65 290 2
65 298 6
65 299 8
66 1 8
66 10 1
66 16 8
66 17 8
66 19 4
66 21 2
66 23 7
66 30 1
66 33 9
66 42 9
66 52 1
66 57 1
66 60 2
66 66 3
66 68 3
66 75 6
66 79 4
66 84 9
66 90 5
66 92 4
66 94 8
66 99 1
66 102 3
66 103 10
66 111 2
66 112 7
66 129 9
66 130 5
66 134 4
66 137 8
66 138 2
66 147 9
66 157 8
66 159 5
66 160 4
66 169 5
66 173 1
66 182 10
66 186 3
66 192 3
66 200 6
66 201 4
66 203 6
66 207 3
66 212 5
66 213 3
66 224 7
66 229 10
66 236 3
66 242 10
66 255 8
66 261 2
66 289 4
67 2 5
67 3 4
67 4 7
67 5 6
67 24 8
67 35 7
67 36 8
67 39 4
67 43 2
67 45 3
67 50 9
67 53 1
67 55 10
67 67 10
67 69 8
67 76 4
67 77 5
67 90 10
67 95 10
67 98 4
67 99 8
67 101 9
67 105 1
67 109 8
67 124 10
67 127 2
67 132 8
67 139 3
67 141 2
67 142 5
67 145 1
67 146 1
67 149 9
67 153 3
67 154 3
67 156 4
67 160 10
67 166 1
67 168 8
67 181 7
67 184 7
67 187 5
67 190 7
67 191 10
67 194 3
67 200 5
67 201 4
67 211 4
67 220 9
67 225 2
67 226 3
67 228 2
67 229 2
67 232 5
67 240 5
67 242 5
67 253 4
67 255 8
67 263 3
67 269 2
67 271 1
67 274 9
67 279 8
67 280 5
67 294 5
67 295 3
67 296 8
68 4 9
68 6 8
68 9 5
68 10 3
68 15 7
68 18 6
68 20 2
68 23 1
68 25 3
68 32 6
68 39 2
68 41 6
68 43 4
68 45 8
68 55 10
68 56 3
68 64 3
68 65 6
68 71 10
68 77 6
68 79 4
68 83 7
68 86 7
68 88 7
68 89 4
68 93 2
68 98 2
68 100 9
68 109 1
68 111 5
68 112 6
68 119 8
68 120 2
68 122 5
68 134 8
68 135 8
68 144 6
68 159 2
68 166 4
68 171 3
68 172 3
68 174 5
68 175 4
68 182 6
68 184 3
68 196 4
68 198 10
68 203 3
68 207 9
68 216 7
68 218 3
68 220 6
68 234 1
68 247 4
68 254 2
68 259 6
68 262 3
68 263 2
68 265 6
68 267 6
68 281 4
68 284 2
68 288 9
68 290 1
68 297 6
69 0 3
69 6 1
69 13 3
69 17 4
69 21 9
69 25 10
69 27 8
69 28 6
69 53 10
69 54 2
69 57 6
69 58 8
69 74 3
69 79 10
69 80 10
69 83 2
69 84 5
69 86 7
69 103 9
69 104 4
69 106 9
69 116 5
69 123 6
69 124 3
69 127 6
69 132 7
69 140 6
69 141 1
69 146 6
69 149 4
69 151 10
69 159 10
69 173 3
69 185 9
69 188 2
69 192 6
69 193 8
69 196 1
69 198 6
69 206 9
69 209 1
69 210 3
69 224 8
69 225 3
69 226 8
69 230 4
69 236 8
69 243 8
69 250 3
69 261 2
69 275 8
69 276 8
69 279 10
69 293 8
69 295 4
69 296 7
70 6 2
70 29 7
70 38 10
70 40 6
70 49 2
70 59 4
70 60 3
70 63 10
70 74 6
70 79 7
70 98 10
70 104 8
70 105 3
70 108 7
70 112 3
70 114 10
70 116 2
70 118 4
70 120 3
70 141 2
70 147 10
70 148 7
70 149 2
70 162 10
70 171 10
70 177 1
70 180 8
70 183 6
70 189 10
70 193 1
70 200 4
70 217 5
70 238 2
70 247 1
70 254 10
70 259 2
70 262 7
70 264 10
70 266 10
70 271 4
70 277 7
70 279 10
70 288 2
70 289 7
70 293 10
70 295 6
70 299 2
71 1 9
71 8 6
71 18 1
71 20 9
71 25 10
71 28 6
71 30 1
71 34 9
71 35 2
71 41 6
71 48 10
71 55 7
71 64 5
71 71 9
71 73 10
71 75 9
71 80 1
71 90 10
71 93 6
71 97 7
71 101 4
71 102 10
71 112 6
71 116 5
71 117 9
71 121 10
71 123 2
71 126 4
71 128 4
71 129 5
71 130 2
71 131 8
71 135 7
71 137 3
71 145 10
71 148 2
71 151 1
71 177 1
71 178 5
71 186 1
71 187 7
71 190 4
71 192 10
71 195 5
71 210 1
71 212 6
71 216 6
71 221 5
71 224 6
71 226 6
71 235 1
71 242 8
71 246 9
71 248 4
71 257 4
71 259 8
71 260 1
71 269 9
71 272 10
71 276 7
71 280 6
71 281 8
71 287 4
71 293 9
71 295 3
71 299 3
72 4 2
72 7 2
72 11 4
72 16 3
72 21 7
72 23 3
72 26 1
72 42 4
72 44 9
72 63 9
72 65 8
72 72 1
72 80 1
72 82 2
72 83 7
72 96 10
72 97 6
72 101 2
72 102 3
72 105 3
72 106 8
72 107 3
72 111 10
72 113 5
72 117 7
72 125 5
72 128 4
72 137 2
72 138 4
72 140 7
72 147 2
72 149 4
72 150 6
72 151 8
72 160 10
72 164 9
72 172 1
72 179 2
72 181 9
72 184 6
72 187 5
72 191 1
72 200 8
72 203 8
72 207 6
72 219 10
72 222 3
72 229 9
72 230 2
72 232 8
72 246 7
72 259 4
72 269 6
72 270 9
72 271 10
72 275 4
72 285 8
72 288 4
72 294 3
72 299 9
73 1 7
73 6 1
73 10 5
73 11 5
73 23 8
73 29 4
73 32 9
73 34 9
73 37 2
73 38 7
73 41 10
73 45 10
73 46 7
73 72 8
73 78 10
73 87 4
73 88 2
73 93 8
73 95 5
73 98 1
73 102 6
73 106 10
73 108 2
73 117 6
73 133 4
73 136 3
73 150 6
73 157 7
73 158 4
73 159 4
73 186 1
73 190 4
73 195 10
73 200 10
73 202 2
73 207 6
73 209 5
73 210 9
73 213 3
73 217 7
73 219 7
73 221 7
73 227 6
73 236 7
73 238 5
73 244 5
73 249 7
73 252 1
73 255 8
73 266 6
73 277 5
73 278 6
73 283 3
73 288 8
73 292 5
73 296 6
74 2 1
74 5 5
74 6 7
74 13 2
74 15 2
74 19 9
74 20 7
74 21 5
74 24 3
74 25 10
74 32 6
74 34 5
74 35 7
74 40 9
74 45 2
74 47 5
74 53 6
74 57 2
74 67 5
74 71 6
74 72 9
74 84 9
74 86 5
74 87 9
74 92 10
74 98 10
74 103 3
74 114 2
74 116 9
74 117 1
74 119 4
74 126 1
74 131 6
74 136 9
74 137 1
74 146 4
74 147 1
74 149 9
74 150 9
74 153 2
74 154 2
74 157 7
74 161 7
74 166 2
74 176 2
74 178 3
74 179 7
74 186 4
74 192 1
74 197 1
74 218 6
74 235 9
74 237 5
74 244 8
74 247 4
74 248 3
74 250 8
74 254 9
74 256 9
74 267 7
74 268 2
74 270 10
74 271 3
74 279 3
74 281 2
74 289 5
74 291 6
75 14 3
75 21 8
75 23 2
75 26 10
75 32 8
75 38 10
75 47 6
75 50 2
75 54 2
75 66 1
75 77 8
75 86 9
75 96 8
75 106 6
75 121 2
75 126 7
75 142 9
75 151 2
75 155 2
75 156 10
75 162 9
75 173 6
75 174 10
75 178 7
75 179 6
75 190 7
75 191 5
75 210 2
75 220 8
75 221 5
75 232 5
75 235 7
75 241 10
75 245 5
75 246 6
75 252 3
75 262 9
75 271 1
75 275 10
75 277 4
75 284 3
75 286 7
76 1 6
76 6 3
76 16 3
76 19 7
76 24 8
76 29 1
76 31 6
76 53 6
76 59 6
76 63 2
76 64 2
76 65 1
76 69 4
76 75 6
76 79 2
76 84 8
76 89 1
76 101 5
76 107 4
76 108 2
76 117 9
76 118 9
76 119 1
76 130 10
76 133 2
76 134 4
76 137 9
76 142 2
76 143 6
76 150 3
76 169 3
76 177 8
76 181 9
76 191 10
76 194 10
76 195 9
76 197 3
76 198 6
76 201 10
76 202 3
76 214 9
76 215 4
76 218 2
76 221 1
76 222 3
76 225 2
76 228 9
76 230 6
76 234 5
76 235 10
76 243 10
76 247 7
76 248 4
76 250 2
76 254 4
76 256 9
76 259 8
76 265 3
76 267 10
76 271 5
76 273 8
76 276 2
76 277 9
76 280 1
76 281 5
76 282 4
76 287 4
76 295 3
76 298 2
76 299 3
77 2 6
77 7 2
77 8 4
77 11 7
77 13 9
77 20 2
77 30 6
77 41 2
77 43 7
77 54 6
77 64 6
77 65 2
77 66 7
77 70 5
77 76 2
77 80 8
77 92 8
77 98 1
77 99 9
77 100 7
77 102 2
77 109 8
77 114 9
77 115 8
77 125 9
77 147 10
77 159 5
77 164 5
77 165 9
77 176 3
77 184 5
77 191 5
77 192 6
77 198 8
77 204 3
77 206 8
77 209 7
77 210 2
77 215 7
77 217 10
77 218 10
77 230 6
77 234 7
77 243 6
77 246 5
77 249 8
77 255 3
77 257 10
77 262 7
77 275 9
77 278 7
77 280 3
77 295 4
77 297 8
77 298 7
78 5 5
78 13 5
78 29 6
78 38 4
78 39 10
78 41 3
78 49 9
78 53 2
78 62 6
78 63 3
78 66 10
78 67 7
78 75 5
78 78 2
78 81 1
78 84 1
78 93 3
78 100 5
78 104 1
78 105 5
78 114 2
78 119 8
78 140 8
78 154 5
78 157 6
78 173 1
78 177 7
78 178 10
78 187 9
78 190 9
78 193 9
