nodes 200
source 0
sink 199
arcs 3962
121 96 1
121 98 1
121 103 1
121 105 7
121 116 6
121 123 7
121 130 7
121 136 10
121 148 10
121 154 10
121 155 4
121 161 3
121 167 5
121 177 8
121 185 10
121 195 2
122 8 1
122 18 5
122 31 2
122 32 1
122 37 3
122 49 9
122 53 4
122 54 4
122 61 8
122 62 8
122 75 4
122 77 4
122 85 3
122 95 10
122 96 4
122 106 5
122 119 6
122 121 10
122 123 2
122 137 10
122 160 1
122 171 6
122 178 1
122 181 6
122 183 2
122 193 7
122 198 4
123 4 10
123 12 8
123 15 1
123 39 8
123 46 4
123 68 7
123 70 4
123 72 1
123 79 2
123 88 8
123 93 4
123 99 1
123 107 1
123 111 2
123 112 10
123 113 9
123 131 2
123 152 4
123 173 9
123 195 10
123 197 5
124 3 10
124 5 3
124 11 4
124 21 6
124 25 2
124 28 6
124 35 10
124 71 4
124 76 8
124 87 2
124 98 8
124 119 10
124 123 6
124 156 7
124 165 6
124 168 8
124 198 2
125 12 5
125 27 4
125 31 2
125 41 10
125 47 10
125 48 7
125 60 5
125 61 7
125 62 4
125 97 1
125 100 6
125 115 5
125 122 5
125 130 7
125 131 3
125 138 6
125 141 8
125 157 10
125 175 10
125 179 7
126 4 5
126 8 6
126 11 1
126 27 5
126 55 2
126 57 1
126 60 5
126 63 5
126 69 9
126 72 4
126 75 5
126 96 4
126 102 7
126 128 8
126 145 10
126 152 3
126 161 10
126 182 6
126 192 7
126 199 7
127 3 2
127 5 4
127 6 7
127 21 2
127 40 10
127 57 9
127 61 10
127 67 4
127 78 4
127 93 6
127 98 9
127 110 4
127 119 8
127 123 8
127 131 8
127 139 9
127 186 3
127 195 5
128 2 10
128 21 10
128 22 6
128 28 1
128 75 5
128 87 4
128 88 3
128 100 3
128 107 1
128 116 2
128 118 10
128 120 10
128 128 3
128 139 3
128 153 5
128 156 2
128 162 4
128 164 4
128 173 4
128 177 1
128 189 2
129 11 9
129 32 10
129 33 2
129 35 5
129 50 9
129 60 3
129 75 1
129 89 8
129 110 8
129 113 6
129 122 4
129 148 9
129 152 3
129 174 3
130 31 1
130 38 10
130 46 6
130 72 8
130 78 5
130 86 5
130 93 9
130 100 10
130 102 9
130 123 6
130 142 1
130 160 5
130 172 2
130 178 2
130 197 2
131 17 4
131 43 8
131 44 5
131 56 8
131 65 8
131 101 6
131 104 2
131 109 7
131 118 2
131 120 5
131 123 5
131 127 4
131 128 3
131 134 2
131 139 8
131 143 8
131 145 7
131 150 6
131 156 4
131 162 2
131 163 5
131 167 5
131 171 4
131 174 8
131 181 3
131 188 2
132 23 9
132 26 2
132 32 9
132 43 3
132 44 2
132 67 9
132 79 8
132 81 5
132 86 2
132 95 7
132 100 4
132 104 6
132 131 7
132 141 3
132 144 1
132 166 1
132 175 8
132 181 3
132 184 5
132 185 1
132 189 9
132 196 6
133 19 1
133 28 6
133 29 7
133 45 5
133 48 3
133 49 7
133 54 3
133 68 10
133 80 9
133 81 6
133 95 1
133 113 5
133 158 5
133 159 9
133 165 9
133 173 8
133 190 2
133 192 8
133 194 4
134 4 3
134 32 9
134 36 9
134 54 8
134 74 1
134 93 9
134 95 7
134 109 3
134 121 7
134 146 7
134 162 2
134 167 6
134 168 9
134 169 3
134 196 9
135 3 1
135 6 7
135 7 10
135 22 5
135 27 6
135 34 7
135 35 10
135 41 9
135 46 10
135 80 2
135 113 5
135 118 4
135 131 1
135 132 10
135 137 8
135 141 9
135 147 8
135 152 10
135 153 6
135 174 6
135 181 8
135 183 3
136 7 9
136 17 1
136 44 7
136 55 8
136 61 5
136 62 1
136 90 8
136 97 3
136 115 8
136 116 2
136 126 3
136 150 5
136 154 5
136 156 6
136 160 4
136 172 5
136 174 1
136 175 3
136 184 6
137 29 5
137 36 2
137 37 1
137 61 4
137 80 7
137 81 10
137 123 8
137 124 8
137 131 9
137 135 2
137 143 10
137 171 1
137 178 7
137 182 6
137 183 6
137 188 3
137 194 10
137 196 2
138 2 6
138 5 5
138 13 10
138 27 1
138 58 7
138 62 5
138 71 3
138 74 8
138 75 9
138 84 7
138 87 10
138 102 5
138 116 3
138 123 5
138 134 3
138 138 5
138 163 1
138 164 2
138 177 8
138 189 4
138 190 5
138 194 8
139 24 7
139 44 9
139 46 7
139 49 7
139 70 9
139 85 5
139 133 1
139 150 4
139 152 10
139 154 2
139 169 1
139 181 4
139 185 4
139 190 3
140 10 2
140 29 1
140 42 5
140 56 1
140 62 6
140 72 1
140 91 8
140 94 5
140 115 1
140 132 3
140 138 5
140 159 2
140 162 5
140 163 5
140 164 8
140 187 4
141 0 6
141 53 7
141 54 9
141 60 7
141 71 5
141 73 6
141 80 5
141 107 6
141 108 7
141 113 6
141 122 10
141 128 2
141 130 3
141 136 6
141 143 6
141 145 1
141 147 10
141 171 7
141 176 8
141 180 10
141 184 8
141 194 4
141 196 7
142 5 10
142 6 9
142 18 3
142 21 4
142 30 10
142 36 1
142 42 7
142 46 9
142 53 2
142 54 4
142 62 5
142 85 10
142 90 10
142 113 1
142 124 5
142 135 7
142 139 4
142 143 7
142 164 9
142 167 8
142 170 6
142 171 8
142 181 2
142 186 7
142 193 8
143 0 10
143 14 8
143 35 10
143 40 7
143 59 10
143 63 9
143 67 1
143 72 10
143 105 1
143 125 6
143 159 4
143 165 2
143 169 9
143 177 7
143 197 10
143 199 7
144 0 9
144 30 9
144 32 7
144 37 3
144 52 5
144 68 2
144 81 2
144 91 8
144 92 2
144 94 2
144 102 4
144 108 2
144 109 9
144 110 6
144 130 4
144 140 10
144 151 3
144 171 8
144 172 6
144 181 1
144 183 2
144 186 1
144 188 5
144 197 7
145 3 8
145 4 5
145 41 2
145 62 3
145 76 9
145 94 6
145 101 3
145 110 5
145 115 5
145 116 7
145 142 4
145 159 9
145 169 9
145 170 6
145 174 9
145 186 2
145 193 10
145 194 6
146 2 7
146 6 5
146 29 9
146 54 10
146 58 6
146 60 4
146 70 4
146 79 1
146 80 9
146 86 9
146 99 6
146 116 9
146 117 6
146 137 5
146 143 2
146 164 4
146 176 6
146 180 3
146 199 9
147 10 4
147 12 3
147 15 2
147 21 5
147 54 5
147 58 4
147 60 9
147 62 4
147 73 3
147 78 6
147 79 7
147 86 10
147 95 9
147 98 9
147 99 7
147 104 3
147 107 8
147 134 5
147 148 6
147 163 5
147 165 5
147 169 4
147 170 10
147 174 10
147 187 8
147 196 9
147 198 1
148 13 4
148 16 7
148 23 6
148 38 4
148 50 6
148 70 10
148 71 10
148 81 6
148 85 6
148 87 5
148 97 10
148 103 4
148 106 6
148 113 5
148 114 3
148 129 6
148 130 2
148 147 7
148 183 6
148 187 1
148 195 1
149 10 3
149 18 10
149 23 7
149 38 8
149 49 4
149 58 2
149 62 3
149 67 5
149 70 3
149 72 9
149 85 6
149 98 9
149 107 2
149 108 9
149 109 6
149 110 1
149 132 2
149 156 9
149 163 9
149 186 1
149 190 8
149 194 4
149 199 2
150 4 3
150 19 4
150 21 9
150 22 5
150 24 6
150 31 5
150 34 4
150 39 8
150 44 10
150 46 7
150 60 3
150 71 4
150 93 5
150 116 8
150 119 1
150 125 8
150 132 5
150 142 6
150 152 8
150 156 6
150 161 1
150 166 3
150 178 5
150 179 1
150 191 7
150 197 2
151 84 3
151 96 1
151 111 3
151 115 8
151 117 3
151 125 1
151 136 5
151 151 6
151 156 3
151 163 7
151 169 9
151 170 1
151 172 9
151 173 4
151 182 1
151 188 1
151 197 1
152 1 6
152 5 2
152 7 1
152 23 7
152 32 5
152 33 5
152 35 5
152 36 9
152 37 6
152 75 4
152 82 6
152 85 8
152 102 6
152 110 7
152 113 8
152 114 9
152 137 8
152 145 5
152 146 1
152 147 10
152 153 8
152 155 7
152 164 6
152 167 9
152 174 5
153 9 8
153 11 5
153 21 5
153 23 4
153 25 7
153 39 4
153 58 6
153 62 4
153 64 10
153 86 2
153 94 4
153 98 10
153 99 4
153 108 8
153 110 7
153 120 1
153 122 7
153 171 9
153 176 10
153 183 3
153 187 2
153 188 1
153 193 5
154 6 5
154 11 8
154 13 5
154 14 5
154 16 5
154 19 1
154 22 9
154 23 8
154 27 10
154 29 4
154 35 9
154 39 9
154 43 3
154 45 7
154 66 6
154 68 3
154 75 5
154 87 5
154 88 7
154 97 10
154 107 4
154 118 8
154 132 6
154 135 8
154 147 10
154 186 2
154 188 2
154 198 7
155 2 3
155 10 3
155 12 8
155 14 8
155 15 5
155 25 8
155 34 7
155 39 6
155 80 5
155 90 1
155 94 7
155 96 7
155 103 2
155 115 6
155 127 1
155 138 1
155 145 1
155 157 8
155 159 6
155 161 5
155 162 6
155 166 5
155 182 10
155 188 10
155 189 6
155 192 7
155 199 6
156 1 10
156 13 7
156 32 8
156 39 3
156 44 5
156 51 9
156 59 1
156 63 5
156 77 6
156 92 9
156 102 8
156 104 4
156 108 5
156 120 5
156 128 9
156 152 6
156 171 9
156 176 3
156 179 2
156 194 1
157 8 5
157 16 6
157 35 8
157 36 5
157 40 4
157 44 4
157 51 2
157 118 4
157 125 9
157 128 3
157 156 8
157 172 9
157 175 9
157 183 9
157 184 2
157 192 9
158 7 3
158 11 4
158 23 5
158 42 2
158 59 4
158 71 3
158 76 2
158 81 6
158 84 7
158 87 6
158 103 7
158 104 4
158 105 9
158 109 4
158 110 8
158 116 10
158 122 5
158 123 1
158 127 9
158 130 1
158 132 4
158 139 8
158 142 10
158 159 7
158 178 8
158 179 10
158 180 2
158 187 8
159 14 4
159 17 5
159 28 6
159 41 7
159 71 8
159 80 6
159 87 6
159 113 7
159 121 4
159 133 6
159 136 10
159 145 5
159 161 10
159 188 3
159 195 10
160 19 3
160 35 3
160 47 10
160 50 6
160 51 3
160 55 5
160 59 8
160 68 3
160 72 2
160 76 2
160 103 6
160 105 1
160 112 7
160 116 3
160 119 2
160 121 9
160 140 9
160 149 5
160 154 5
160 159 5
160 162 5
160 165 6
160 167 10
160 183 1
160 184 4
161 11 3
161 63 8
161 76 9
161 81 3
161 90 7
161 108 4
161 109 4
161 113 7
161 124 2
161 127 4
161 136 10
161 138 10
161 148 2
161 156 7
161 163 9
161 164 5
161 165 4
161 166 2
161 171 2
161 175 3
161 180 8
161 182 2
161 188 1
161 191 2
161 197 3
162 25 7
162 47 8
162 53 2
162 69 8
162 76 8
162 84 2
162 89 6
162 96 9
162 101 3
162 106 3
162 121 7
162 151 1
162 179 3
162 189 6
162 197 3
163 6 7
163 10 8
163 16 2
163 32 9
163 35 4
163 39 4
163 60 8
163 66 5
163 92 1
163 94 4
163 108 4
163 113 9
163 132 8
163 141 4
163 162 9
163 175 6
163 182 3
163 186 2
163 196 4
164 17 10
164 28 10
164 54 9
164 66 8
164 78 8
164 100 9
164 108 7
164 118 4
164 128 4
164 132 4
164 136 2
164 138 6
164 145 7
164 148 4
164 166 8
164 181 3
164 189 6
165 25 5
165 28 2
165 32 4
165 39 5
165 41 7
165 49 2
165 60 5
165 73 1
165 84 10
165 89 5
165 101 8
165 117 7
165 119 10
165 125 10
165 131 6
165 135 8
165 147 1
165 148 2
165 150 6
165 175 6
165 190 6
165 196 3
166 3 3
166 24 2
166 30 9
166 31 8
166 41 7
166 42 7
166 47 1
166 49 1
166 50 7
166 71 3
166 80 2
166 96 2
166 101 8
166 110 3
166 120 7
166 122 7
166 141 6
166 150 5
166 156 5
166 158 5
166 179 2
166 186 10
166 196 10
167 4 4
167 6 7
167 29 3
167 30 6
167 36 4
167 44 4
167 46 10
167 60 9
167 74 9
167 102 7
167 106 1
167 108 5
167 111 10
167 137 3
167 141 7
167 148 2
167 154 10
167 155 5
167 170 7
167 190 2
167 195 4
168 0 9
168 7 2
168 15 2
168 30 6
168 39 7
168 47 9
168 48 10
168 54 5
168 88 10
168 92 7
168 99 5
168 130 10
168 139 10
168 175 9
168 185 2
168 192 7
168 193 8
169 9 1
169 15 3
169 43 6
169 54 5
169 61 7
169 72 10
169 74 8
169 75 5
169 89 3
169 107 9
169 111 6
169 153 8
169 161 6
169 170 7
169 178 9
169 188 7
170 1 5
170 14 10
170 21 5
170 29 6
170 34 5
170 53 4
170 55 2
170 63 6
170 84 8
170 97 6
170 124 4
170 127 1
170 152 4
170 157 7
170 163 9
170 165 8
170 166 4
170 171 7
170 177 2
170 182 10
170 188 7
170 189 3
170 190 3
170 199 7
171 10 2
171 18 8
171 30 3
171 39 2
171 43 2
171 58 9
171 63 8
171 73 2
171 87 5
171 89 1
171 105 10
171 117 8
171 121 5
171 147 2
171 157 8
171 172 4
171 175 6
171 178 10
171 184 8
171 187 4
172 2 10
172 19 6
172 40 8
172 44 4
172 45 9
172 58 5
172 61 9
172 65 10
172 71 9
172 88 4
172 90 2
172 100 5
172 109 3
172 121 7
172 124 6
172 129 2
172 132 2
172 151 3
172 155 9
172 156 9
172 160 10
172 193 2
173 4 3
173 5 10
173 7 2
173 40 4
173 43 6
173 55 3
173 59 7
173 61 8
173 94 2
173 96 5
173 111 10
173 144 2
173 146 3
173 175 3
173 178 5
173 180 10
173 190 10
173 192 5
173 195 4
174 3 1
174 4 3
174 7 5
174 22 3
174 24 7
174 32 9
174 38 3
174 54 10
174 55 10
174 65 1
174 70 2
174 110 7
174 116 3
174 119 10
174 129 9
174 148 4
174 150 4
174 151 5
174 156 3
174 157 9
174 170 4
174 181 6
174 186 4
174 191 9
174 199 8
175 4 4
175 7 3
175 10 6
175 15 5
175 18 2
175 33 5
175 45 3
175 48 2
175 49 7
175 54 10
175 59 4
175 81 2
175 86 9
175 109 10
175 120 10
175 127 10
175 129 3
175 137 9
175 143 2
175 147 8
175 148 8
175 152 1
175 156 1
175 159 7
175 163 8
175 174 2
175 181 5
175 198 2
176 2 1
176 23 2
176 41 3
176 58 4
176 69 8
176 71 1
176 77 10
176 79 9
176 87 1
176 99 5
176 106 2
176 131 10
176 132 2
176 139 9
176 158 5
176 164 1
176 168 9
176 198 3
177 0 4
177 18 7
177 24 7
177 25 9
177 41 8
177 57 5
177 68 9
177 70 7
177 75 6
177 109 3
177 146 2
177 157 1
177 165 8
177 166 5
177 180 5
177 183 3
177 185 1
178 1 5
178 2 6
178 11 8
178 13 3
178 17 4
178 30 5
178 44 1
178 48 5
178 50 6
178 58 6
178 72 3
178 82 3
178 93 10
178 97 8
178 99 9
178 100 7
178 120 10
178 126 7
178 142 8
178 154 2
178 168 3
178 182 9
178 183 3
178 197 5
179 6 4
179 21 2
179 28 6
179 38 4
179 56 4
179 64 1
179 81 7
179 89 6
179 103 1
179 113 3
179 123 10
179 159 3
179 175 4
179 179 3
179 186 1
179 189 3
180 5 6
180 19 2
180 42 5
180 45 2
180 74 5
180 81 5
180 93 7
180 95 8
180 98 1
180 102 10
180 103 5
180 106 2
180 111 8
180 123 10
180 125 1
180 132 2
180 145 4
180 156 10
180 166 1
180 181 8
180 186 1
180 199 1
181 27 1
181 29 7
181 42 10
181 44 7
181 57 6
181 100 2
181 107 8
181 115 3
182 11 8
182 15 2
182 54 2
182 61 10
182 65 10
182 75 9
182 87 1
182 93 5
182 106 8
182 113 5
182 134 7
182 135 8
182 154 9
182 157 10
182 165 4
182 187 8
183 6 7
183 7 4
183 12 6
183 23 2
183 24 2
183 26 10
183 34 3
183 40 6
183 45 9
183 50 6
183 52 3
183 56 2
183 57 2
183 65 8
183 78 6
183 147 10
183 162 3
183 179 5
183 184 5
183 191 5
184 10 6
184 15 3
184 23 4
184 27 10
184 32 5
184 44 3
184 48 5
184 65 10
184 67 2
184 71 2
184 74 1
184 82 2
184 110 4
184 113 4
184 122 9
184 132 10
184 146 9
184 157 7
184 167 6
184 174 3
184 175 5
185 13 7
185 16 4
185 22 4
185 23 4
185 34 6
185 37 9
185 39 4
185 43 4
185 75 10
185 80 7
185 82 10
185 88 5
185 128 8
185 140 5
185 147 1
185 150 4
185 156 1
185 158 3
185 171 9
185 180 7
186 7 6
186 12 8
186 31 2
186 34 9
186 60 2
186 70 7
186 75 1
186 80 1
186 88 5
186 89 7
186 100 10
186 104 5
186 121 6
186 130 9
186 143 5
186 144 8
186 161 7
186 171 5
186 180 10
186 191 9
186 193 7
187 14 7
187 24 6
187 29 9
187 30 10
187 33 3
187 58 3
187 81 1
187 82 6
187 104 10
187 129 10
187 136 6
187 140 6
187 156 3
187 161 9
187 163 10
187 172 4
187 174 7
188 7 8
188 11 5
188 16 8
188 18 6
188 31 9
188 36 3
188 55 2
188 57 1
188 75 4
188 80 2
188 81 6
188 88 3
188 90 7
188 100 10
188 103 2
188 107 5
188 114 2
188 122 4
188 123 6
188 144 2
188 151 9
188 172 9
188 193 8
188 197 4
189 2 1
189 12 7
189 15 8
189 33 10
189 36 9
189 38 10
189 42 4
189 50 1
189 63 10
189 72 9
189 125 9
189 126 3
189 147 10
189 161 1
189 165 10
189 183 8
189 184 9
189 188 3
190 5 3
190 10 4
190 32 4
190 51 1
190 57 5
190 58 10
190 63 1
190 67 3
190 73 2
190 74 9
190 80 9
190 82 6
190 85 4
190 104 5
190 105 9
190 109 3
190 114 4
190 120 8
190 130 3
190 134 8
190 137 3
190 148 10
190 154 6
190 155 3
190 156 7
190 169 3
191 5 1
191 6 1
191 11 6
191 25 8
191 39 1
191 41 4
191 59 8
191 60 6
191 84 3
191 86 5
191 90 2
191 91 4
191 96 8
191 108 7
191 113 6
191 130 9
191 137 1
191 142 10
191 154 8
191 167 10
191 177 2
191 198 4
192 7 5
192 11 5
192 19 2
192 30 5
192 31 8
192 34 1
192 37 8
192 54 8
192 59 8
192 67 4
192 69 2
192 74 3
192 92 2
192 99 9
192 102 8
192 134 3
192 135 8
192 162 10
192 167 2
192 176 9
192 186 4
192 188 1
193 24 2
193 37 7
193 43 8
193 46 2
193 49 7
193 73 3
193 74 8
193 84 4
193 88 5
193 92 1
193 99 3
193 106 8
193 114 5
193 115 9
193 116 3
193 121 5
193 122 2
193 124 5
193 130 3
193 133 2
193 134 8
193 152 4
193 157 4
193 161 4
193 168 2
193 175 4
193 181 5
193 197 2
194 1 5
194 5 10
194 7 10
194 20 5
194 36 7
194 44 4
194 58 4
194 67 6
194 68 10
194 70 5
194 71 3
194 81 2
194 94 4
194 99 5
194 108 1
194 114 3
194 119 3
194 121 7
194 142 8
194 148 4
194 169 5
194 193 9
194 194 7
195 3 5
195 8 3
195 9 1
195 12 2
195 41 5
195 49 5
195 50 5
195 55 8
195 60 10
195 80 7
195 81 10
195 82 6
195 83 6
195 84 1
195 91 6
195 99 4
195 105 9
195 120 2
195 128 2
195 142 8
195 143 1
195 148 10
195 187 1
196 2 2
196 7 1
196 12 9
196 16 6
196 20 7
196 25 2
196 47 4
196 59 2
196 62 5
196 88 6
196 94 5
196 98 3
196 99 8
196 102 3
196 117 7
196 118 10
196 119 5
196 139 9
196 169 1
196 173 10
196 178 3
196 193 2
196 199 2
197 5 3
197 7 8
197 11 6
197 27 5
197 28 1
197 42 1
197 46 6
197 48 2
197 51 2
197 65 8
197 66 10
197 76 1
197 77 10
197 92 5
197 106 2
197 120 3
197 125 7
197 133 1
197 149 9
197 176 10
197 181 1
197 185 5
198 0 4
198 4 3
198 5 8
198 28 3
198 32 8
198 40 4
198 64 4
198 69 10
198 70 6
198 78 10
198 81 8
198 82 3
198 85 8
198 95 2
198 106 9
198 109 9
198 111 10
198 116 10
198 155 7
198 168 1
198 169 9
198 188 7
198 194 8
198 196 4
199 9 10
199 22 7
199 29 10
199 32 10
199 40 8
199 43 4
199 53 3
199 60 2
199 80 4
199 95 7
199 103 4
199 122 4
199 142 5
199 158 10
199 163 1
199 166 3
199 172 7
199 181 2
199 182 7
199 198 6
